filename,width,height,class,xmin,ymin,xmax,ymax
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,159,451,226,529
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,42,502,139,616
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,135,520,223,589
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,216,482,309,566
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,268,545,366,629
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,428,516,472,563
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,485,511,560,568
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,375,0,421,38
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,315,108,353,158
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,425,117,485,191
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,339,183,423,255
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,217,406,311,492
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,94,476,153,522
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,109,511,156,552
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,297,468,378,564
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,128,583,228,639
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,386,558,453,634
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,388,529,426,578
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,557,514,591,559
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,571,553,618,603
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,558,449,604,510
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,429,382,480,442
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,594,197,635,241
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,489,178,531,210
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,591,98,638,194
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,474,0,526,48
B01_0084_JPG_jpg.rf.0e14de4fa70f0e42777c849d138a8310.jpg,640,640,object,237,0,334,62
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,18,262,44,402
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,31,265,69,410
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,89,239,129,430
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,136,258,167,403
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,216,293,242,406
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,251,235,273,415
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,268,260,294,388
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,291,225,325,369
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,362,148,396,346
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,394,171,469,367
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,470,98,509,258
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,499,91,545,300
trees_mp4-22_jpg.rf.0b17ddd9935b95bdb9d60301432b925f.jpg,640,640,object,552,83,632,431
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,50,6,86,44
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,126,20,152,49
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,183,28,219,66
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,19,36,58,73
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,17,108,58,154
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,46,80,92,126
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,123,46,195,121
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,101,114,137,151
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,120,212,148,240
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,57,186,84,208
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,58,243,101,281
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,226,131,276,169
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,237,203,275,241
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,274,154,315,198
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,292,95,347,160
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,305,48,330,81
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,360,62,400,103
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,394,0,452,89
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,425,96,454,132
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,389,128,421,166
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,339,163,378,203
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,414,183,445,218
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,449,248,468,277
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,345,263,362,280
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,294,195,358,257
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,43,306,76,330
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,142,271,200,335
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,97,331,179,404
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,179,360,232,408
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,216,323,252,354
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,245,334,309,405
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,234,398,270,431
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,319,372,352,418
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,366,339,404,376
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,467,317,496,347
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,282,288,323,329
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,0,183,77,288
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,273,417,316,480
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,401,366,444,406
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,337,394,408,458
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,403,434,449,476
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,317,471,361,513
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,361,485,404,526
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,403,505,465,568
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,463,532,502,580
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,497,474,584,568
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,561,454,597,492
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,570,350,613,393
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,606,316,638,345
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,582,251,638,295
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,528,232,559,265
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,483,111,525,152
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,526,128,583,185
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,597,68,638,111
B05_0099_JPG_jpg.rf.0ab7f5f2fe90c2d098c551deef20e0d9.jpg,640,640,object,535,29,604,81
